Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Year,Month,DayOfWeek,Season
2023-08-09,Goldie,Male,1400000,Hatfield Volkswagen,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,99301-3882,Passenger,6300117,Pasco,2023,8,2,Summer
2023-08-09,Elijah,Male,730000,Star Enterprises Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,27000,99301-3882,SUV,6211600,Pasco,2023,8,2,Summer
2023-08-09,Elvis,Male,13500,Suburban Ford,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,53546-9427,Passenger,7184688,Janesville,2023,8,2,Summer
2023-08-09,Eric,Male,831000,Tri-State Mack Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,85257-3102,SUV,6400914,Scottsdale,2023,8,2,Summer
2023-08-09,Ethan,Male,930000,U-Haul CO,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Passenger,8127435,Austin,2023,8,2,Summer
2023-08-09,Moishe,Male,575000,Classic Chevy,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,SUV,8962392,Scottsdale,2023,8,2,Summer
2023-08-09,Xavier,Male,1070000,Classic Chevy,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,33001,85257-3102,SUV,8161921,Austin,2023,8,2,Summer
2023-08-09,Austin,Male,805000,Star Enterprises Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31001,99301-3882,Passenger,6249757,Austin,2023,8,2,Summer
2023-08-09,Avery,Male,13500,Suburban Ford,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,53546-9427,Hatchback,8205367,Middletown,2023,8,2,Summer
2023-08-11,Lise,Female,385000,Classic Chevy,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27001,85257-3102,Hatchback,6202240,Scottsdale,2023,8,4,Summer
2023-08-11,Karim,Male,1165000,Clay Johnson Auto Sales,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41501,78758-7841,SUV,6386271,Austin,2023,8,4,Summer
2023-08-11,Loup,Male,1470000,Diehl Motor CO Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31001,06457-3834,SUV,7326977,Middletown,2023,8,4,Summer
2023-08-11,Yoel,Male,345000,Scrivener Performance Engineering,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,38701-8047,Sedan,7904014,Greenville,2023,8,4,Summer
2023-08-11,Yosef,Male,1005500,Star Enterprises Inc,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26550,99301-3882,Hatchback,8840045,Pasco,2023,8,4,Summer
2023-08-11,Yossi,Female,13500,Suburban Ford,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,26000,53546-9427,SUV,7462985,Janesville,2023,8,4,Summer
2023-08-11,Camilla,Male,1285000,Star Enterprises Inc,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35500,99301-3882,SUV,7888289,Pasco,2023,8,4,Summer
2023-08-11,Carmen,Male,1635000,Tri-State Mack Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12501,85257-3102,SUV,7847294,Austin,2023,8,4,Summer
2023-08-11,Hadassah,Male,1652000,Motor Vehicle Branch Office,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45200,78758-7841,Passenger,7788721,Austin,2023,8,4,Summer
2023-08-11,Farhan,Male,1111000,C & M Motors Inc,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,19100,60504-7114,Passenger,7660765,Aurora,2023,8,4,Summer
2023-08-11,Moses,Male,13500,Enterprise Rent A Car,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18001,60504-7114,SUV,6294079,Aurora,2023,8,4,Summer
2023-08-11,Gabriel,Male,822500,Chrysler of Tri-Cities,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42500,99301-3882,Hatchback,6504578,Pasco,2023,8,4,Summer
2023-08-11,Axel,Male,370000,Tri-State Mack Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,17001,85257-3102,Sedan,6491432,Aurora,2023,8,4,Summer
2023-08-11,Ayden,Male,360000,U-Haul CO,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57001,78758-7841,SUV,7833744,Greenville,2023,8,4,Summer
2023-08-11,Benjamin,Male,310000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,06457-3834,SUV,7723340,Pasco,2023,8,4,Summer
2023-08-12,Mathis,Male,13500,Enterprise Rent A Car,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,12001,60504-7114,Hatchback,8216631,Aurora,2023,8,5,Summer
2023-08-12,Leo,Female,650000,Gartner Buick Hyundai Saab,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,38701-8047,SUV,6865172,Greenville,2023,8,5,Summer
2023-08-12,King,Male,13500,Rabun Used Car Sales,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,85257-3102,SUV,6351191,Scottsdale,2023,8,5,Summer
2023-08-12,Kyle,Female,350000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,06457-3834,SUV,8160167,Middletown,2023,8,5,Summer
2023-08-12,Liam,Female,780000,Tri-State Mack Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,85257-3102,SUV,7529679,Scottsdale,2023,8,5,Summer
2023-08-12,Lucas,Male,418000,Progressive Shippers Cooperative Association No,Lexus,ES300,Overhead Camshaft,Manual,Black,34000,53546-9427,SUV,8524423,Janesville,2023,8,5,Summer
2023-08-12,Lucie,Male,613000,Nebo Chevrolet,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,06457-3834,Sedan,6800043,Middletown,2023,8,5,Summer
2023-08-12,Yousef,Male,442000,Tri-State Mack Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,85257-3102,Hatchback,7150324,Scottsdale,2023,8,5,Summer
2023-08-12,Youssef,Male,742000,U-Haul CO,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,78758-7841,SUV,6874530,Austin,2023,8,5,Summer
2023-08-12,Yaretzi,Male,13500,Chrysler of Tri-Cities,Lexus,RX300,Overhead Camshaft,Manual,Black,18000,99301-3882,SUV,6459559,Aurora,2023,8,5,Summer
2023-08-12,Zachary,Female,685000,Rabun Used Car Sales,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,85257-3102,SUV,8371710,Scottsdale,2023,8,5,Summer
2023-08-12,Zev,Male,585500,Progressive Shippers Cooperative Association No,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,71500,53546-9427,Hatchback,6355823,Janesville,2023,8,5,Summer
2023-08-12,Himelin,Male,13500,Rabun Used Car Sales,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,85257-3102,SUV,6075814,Scottsdale,2023,8,5,Summer
2023-08-12,Robin,Female,690000,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,78758-7841,Passenger,7996005,Austin,2023,8,5,Summer
2023-08-12,Hadley,Male,1131000,Nebo Chevrolet,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,19100,06457-3834,Hatchback,7451657,Middletown,2023,8,5,Summer
2023-08-12,Hailey,Male,1607500,New Castle Ford Lincoln Mercury,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20750,60504-7114,Hatchback,6159914,Aurora,2023,8,5,Summer
2023-08-12,Rafael,Male,830000,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39001,53546-9427,SUV,7910883,Janesville,2023,8,5,Summer
2023-08-12,Hanna,Male,310000,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22000,99301-3882,Hatchback,8543945,Pasco,2023,8,5,Summer
2023-08-12,Raymond,Male,900000,Ryder Truck Rental and Leasing,Mercury,Mountaineer,Overhead Camshaft,Manual,Red,21001,06457-3834,SUV,8987005,Middletown,2023,8,5,Summer
2023-08-12,Harlow,Male,1720000,Rabun Used Car Sales,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69000,85257-3102,Sedan,8024628,Scottsdale,2023,8,5,Summer
2023-08-12,Harper,Male,983000,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,7859225,Austin,2023,8,5,Summer
2023-08-12,Gavin,Male,1400000,Chrysler Plymouth,Ford,Expedition,Overhead Camshaft,Manual,Red,22000,53546-9427,SUV,8081451,Janesville,2023,8,5,Summer
2023-08-12,George,Male,336000,Classic Chevy,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Passenger,7088800,Scottsdale,2023,8,5,Summer
2023-08-12,Harrison,Male,800000,Clay Johnson Auto Sales,Dodge,Stratus,Overhead Camshaft,Manual,Red,25000,78758-7841,Hatchback,6075439,Austin,2023,8,5,Summer
2023-08-12,Hayden,Male,13500,Diehl Motor CO Inc,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Red,29000,06457-3834,Passenger,6898989,Middletown,2023,8,5,Summer
2023-08-12,Henry,Male,1224000,Enterprise Rent A Car,Audi,A6,Overhead Camshaft,Manual,Pale White,13400,60504-7114,SUV,6808276,Aurora,2023,8,5,Summer
2023-08-12,Ian,Male,1020000,Gartner Buick Hyundai Saab,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,38701-8047,Sedan,8858651,Greenville,2023,8,5,Summer
2023-08-12,Nathaniel,Male,640000,Motor Vehicle Branch Office,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16001,78758-7841,SUV,8157979,Austin,2023,8,5,Summer
2023-08-12,Yehuda,Male,880000,McKinney Dodge Chrysler Jeep,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53001,85257-3102,SUV,6902663,Austin,2023,8,5,Summer
2023-08-12,Johan,Female,13500,Clay Johnson Auto Sales,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,78758-7841,SUV,8262019,Scottsdale,2023,8,5,Summer
2023-08-12,John,Male,385500,Diehl Motor CO Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12500,06457-3834,SUV,8853859,Austin,2023,8,5,Summer
2023-08-12,Yidel,Female,1190000,New Castle Ford Lincoln Mercury,Volvo,S70,Overhead Camshaft,Manual,Red,21001,60504-7114,SUV,7008604,Aurora,2023,8,5,Summer
2023-08-12,Jonah,Male,868000,Gartner Buick Hyundai Saab,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,38701-8047,Sedan,7005743,Aurora,2023,8,5,Summer
2023-08-12,Jonas,Male,590000,Hatfield Volkswagen,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,99301-3882,Hatchback,8521729,Greenville,2023,8,5,Summer
2023-08-12,Zev,Female,13500,U-Haul CO,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,78758-7841,SUV,7679041,Austin,2023,8,5,Summer
2023-08-13,Avery,Male,1800000,Progressive Shippers Cooperative Association No,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,53546-9427,SUV,7284692,Janesville,2023,8,6,Summer
2023-08-13,Chrystale,Male,541000,Pars Auto Sales,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,38701-8047,Hatchback,7101136,Greenville,2023,8,6,Summer
2023-08-13,Theo,Female,1005000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18501,99301-3882,Hatchback,7138105,Pasco,2023,8,6,Summer
2023-08-13,Quentin,Male,13500,Progressive Shippers Cooperative Association No,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19001,53546-9427,Passenger,8081527,Janesville,2023,8,6,Summer
2023-08-13,Alexandre,Male,1835000,Rabun Used Car Sales,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19501,85257-3102,Passenger,6029062,Scottsdale,2023,8,6,Summer
2023-08-13,Sienna,Male,913000,Gartner Buick Hyundai Saab,Ford,Ranger,Overhead Camshaft,Manual,Black,25000,38701-8047,SUV,8209173,Greenville,2023,8,6,Summer
2023-08-13,Lucas,Male,726000,Saab-Belle Dodge,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33001,60504-7114,Hatchback,7602621,Aurora,2023,8,6,Summer
2023-08-13,Leo,Male,744000,Scrivener Performance Engineering,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29001,38701-8047,Hatchback,7338490,Greenville,2023,8,6,Summer
2023-08-13,Martin,Male,650000,Star Enterprises Inc,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,99301-3882,Passenger,8691602,Pasco,2023,8,6,Summer
2023-08-13,Yoann,Male,1230000,Ryder Truck Rental and Leasing,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24000,06457-3834,Passenger,6720050,Middletown,2023,8,6,Summer
2023-08-13,Martin,Male,1020000,Saab-Belle Dodge,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,Passenger,7844109,Aurora,2023,8,6,Summer
2023-08-13,Abigail,Male,1700000,Diehl Motor CO Inc,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Black,27000,06457-3834,SUV,7225719,Austin,2023,8,6,Summer
2023-08-13,Adeline,Male,915000,Motor Vehicle Branch Office,Ford,Focus,Overhead Camshaft,Manual,Red,24000,78758-7841,SUV,7621747,Janesville,2023,8,6,Summer
2023-08-13,Valentin,Female,1100000,Suburban Ford,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,53546-9427,Passenger,6778379,Janesville,2023,8,6,Summer
2023-08-13,Leo,Male,961000,Tri-State Mack Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,85257-3102,Hatchback,8126023,Scottsdale,2023,8,6,Summer
2023-08-13,Laurine,Male,13500,U-Haul CO,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,78758-7841,Passenger,8169272,Austin,2023,8,6,Summer
2023-08-13,Tatiana-Eva,Male,1001000,Buddy Storbeck's Diesel Service Inc,Honda,Civic,Overhead Camshaft,Manual,Black,43100,06457-3834,Hatchback,6589267,Middletown,2023,8,6,Summer
2023-08-13,Amelie,Male,1902000,Ryder Truck Rental and Leasing,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Red,23200,06457-3834,SUV,6863675,Middletown,2023,8,6,Summer
2023-08-13,Noah,Male,876000,Capitol KIA,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,38701-8047,Hatchback,8561032,Greenville,2023,8,6,Summer
2023-08-13,Hazel,Male,330000,Ryder Truck Rental and Leasing,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24000,06457-3834,Passenger,8846805,Middletown,2023,8,6,Summer
2023-08-13,Shaindel,Male,950000,Iceberg Rentals,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,53546-9427,SUV,6307480,Janesville,2023,8,6,Summer
2023-08-13,Helena,Female,1926000,Scrivener Performance Engineering,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12600,38701-8047,SUV,8454222,Greenville,2023,8,6,Summer
2023-08-13,Luke,Male,660000,Tri-State Mack Inc,Ford,Focus,Overhead Camshaft,Manual,Red,17000,85257-3102,SUV,8021863,Austin,2023,8,6,Summer
2023-08-13,Henny,Male,700000,Suburban Ford,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,53546-9427,Sedan,8479738,Janesville,2023,8,6,Summer
2023-08-13,Hinda,Female,13500,Tri-State Mack Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,85257-3102,Hatchback,7818121,Scottsdale,2023,8,6,Summer
2023-08-13,Hindy,Male,13500,U-Haul CO,Volvo,V40,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,78758-7841,SUV,6758781,Austin,2023,8,6,Summer
2023-08-13,Martin,Female,825000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,53546-9427,SUV,7949379,Janesville,2023,8,6,Summer
2023-08-13,Isabel,Male,610000,Rabun Used Car Sales,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,85257-3102,SUV,6205829,Scottsdale,2023,8,6,Summer
2023-08-13,Isabella,Male,960000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,12000,53546-9427,Hatchback,6630824,Janesville,2023,8,6,Summer
2023-08-13,Nicholas,Male,510000,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,69001,06457-3834,SUV,7649608,Middletown,2023,8,6,Summer
2023-08-13,Ishaan,Male,930000,McKinney Dodge Chrysler Jeep,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Red,22000,85257-3102,Passenger,7632050,Scottsdale,2023,8,6,Summer
2023-08-13,Ivan,Male,1090000,Motor Vehicle Branch Office,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21000,78758-7841,SUV,8566438,Austin,2023,8,6,Summer
2023-08-13,Jack,Male,947500,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Manual,Pale White,24500,06457-3834,Hatchback,8167491,Middletown,2023,8,6,Summer
2023-08-13,Jackson,Male,836000,New Castle Ford Lincoln Mercury,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,60504-7114,Hatchback,7452031,Aurora,2023,8,6,Summer
2023-08-13,Jacky,Male,1417250,Pars Auto Sales,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,38720,38701-8047,Passenger,7276352,Greenville,2023,8,6,Summer
2023-08-13,Nico,Male,717000,New Castle Ford Lincoln Mercury,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,57001,60504-7114,SUV,6680820,Aurora,2023,8,6,Summer
2023-08-13,Jake,Male,1110000,Rabun Used Car Sales,Volvo,S80,Overhead Camshaft,Manual,Red,25000,85257-3102,Sedan,8510162,Scottsdale,2023,8,6,Summer
2023-08-13,James,Male,950000,Race Car Help,Mercury,Villager,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Passenger,8238935,Austin,2023,8,6,Summer
2023-08-13,Jordan,Male,13500,McKinney Dodge Chrysler Jeep,Acura,RL,Overhead Camshaft,Manual,Red,26000,85257-3102,SUV,7659339,Janesville,2023,8,6,Summer
2023-08-13,Abby,Male,1565000,Progressive Shippers Cooperative Association No,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33500,53546-9427,SUV,6978384,Janesville,2023,8,6,Summer
2023-08-13,Jose,Male,990000,Nebo Chevrolet,Lexus,GS300,Overhead Camshaft,Manual,Black,51000,06457-3834,Passenger,8091719,Austin,2023,8,6,Summer
2023-08-13,Joseph,Male,623000,New Castle Ford Lincoln Mercury,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,60504-7114,SUV,6967358,Middletown,2023,8,6,Summer
2023-08-13,Aisha,Male,13500,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,06457-3834,SUV,6524008,Middletown,2023,8,6,Summer
2023-08-13,Amaya,Male,13500,Capitol KIA,Nissan,Pathfinder,Overhead Camshaft,Manual,Red,11000,38701-8047,SUV,7968465,Greenville,2023,8,6,Summer
2023-08-13,Josue,Male,600000,Progressive Shippers Cooperative Association No,Mercedes-B,CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,53546-9427,Sedan,8230879,Pasco,2023,8,6,Summer
2023-08-13,Juan,Male,485000,Rabun Used Car Sales,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,85257-3102,Hatchback,7452942,Janesville,2023,8,6,Summer
2023-08-13,Amelia,Female,13500,Chrysler Plymouth,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,53546-9427,SUV,7851076,Janesville,2023,8,6,Summer
2023-08-13,Julien,Male,13500,Ryder Truck Rental and Leasing,Mitsubishi,Mirage,DoubleÂ Overhead Camshaft,Auto,Black,9001,06457-3834,SUV,8665472,Austin,2023,8,6,Summer
2023-08-14,Maxime,Male,800000,Suburban Ford,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41001,53546-9427,Hatchback,7951947,Janesville,2023,8,0,Summer
2023-08-14,Charlotte,Male,625000,Tri-State Mack Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31001,85257-3102,Passenger,7785703,Scottsdale,2023,8,0,Summer
2023-08-14,Tom,Male,750500,U-Haul CO,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19501,78758-7841,SUV,8086344,Austin,2023,8,0,Summer
2023-08-14,Theo,Male,688000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,25001,53546-9427,Hatchback,8376504,Janesville,2023,8,0,Summer
2023-08-14,Emilien,Male,705000,Rabun Used Car Sales,Lexus,GS300,Overhead Camshaft,Manual,Black,51001,85257-3102,Passenger,6427935,Scottsdale,2023,8,0,Summer
2023-08-14,Pierre,Male,720000,Race Car Help,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19001,78758-7841,Hatchback,6420631,Austin,2023,8,0,Summer
2023-08-14,Leane,Female,560000,Chrysler of Tri-Cities,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Passenger,6464352,Pasco,2023,8,0,Summer
2023-08-14,Noah,Female,480000,Chrysler Plymouth,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,Sedan,7472053,Janesville,2023,8,0,Summer
2023-08-14,Alice,Male,971000,Classic Chevy,Ford,F-Series,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Passenger,7247745,Scottsdale,2023,8,0,Summer
2023-08-14,Estelle,Male,866000,Clay Johnson Auto Sales,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,78758-7841,Sedan,6009117,Austin,2023,8,0,Summer
2023-08-14,Angelina,Male,490000,U-Haul CO,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,78758-7841,SUV,7780373,Austin,2023,8,0,Summer
2023-08-14,Anisa,Male,473000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,06457-3834,SUV,7401224,Middletown,2023,8,0,Summer
2023-08-14,Isabelle,Male,350000,Rabun Used Car Sales,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,85257-3102,Passenger,8998761,Scottsdale,2023,8,0,Summer
2023-08-14,Isla,Male,13500,Race Car Help,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,78758-7841,Passenger,6762198,Austin,2023,8,0,Summer
2023-08-14,Ivy,Male,426500,Ryder Truck Rental and Leasing,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Red,35500,06457-3834,Sedan,6330306,Middletown,2023,8,0,Summer
2023-08-14,Jacqueline,Male,676000,Saab-Belle Dodge,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,60504-7114,Hatchback,6487304,Aurora,2023,8,0,Summer
2023-08-14,Alpha,Male,1100000,Nebo Chevrolet,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,06457-3834,SUV,7377390,Middletown,2023,8,0,Summer
2023-08-14,Jane,Male,13500,Star Enterprises Inc,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,99301-3882,Hatchback,6442602,Pasco,2023,8,0,Summer
2023-08-14,Jason,Male,13500,Ryder Truck Rental and Leasing,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,06457-3834,Sedan,7105802,Middletown,2023,8,0,Summer
2023-08-14,Jay,Female,750000,Saab-Belle Dodge,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20000,60504-7114,Passenger,8686312,Aurora,2023,8,0,Summer
2023-08-14,Jayden,Male,1140000,Scrivener Performance Engineering,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,38701-8047,Sedan,6391285,Greenville,2023,8,0,Summer
2023-08-14,Jeffrey,Male,13500,Star Enterprises Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,99301-3882,SUV,6039740,Pasco,2023,8,0,Summer
2023-08-14,Jeremy,Male,750000,Suburban Ford,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,53546-9427,Hatchback,6030452,Janesville,2023,8,0,Summer
2023-08-14,Jerry,Female,490500,Tri-State Mack Inc,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38500,85257-3102,Sedan,8326155,Scottsdale,2023,8,0,Summer
2023-08-14,Amy,Male,13500,Clay Johnson Auto Sales,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45000,78758-7841,SUV,7996103,Austin,2023,8,0,Summer
2023-08-14,Julius,Male,1220000,Scrivener Performance Engineering,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22001,38701-8047,Passenger,7657286,Aurora,2023,8,0,Summer
2023-08-14,Justin,Male,1250000,Star Enterprises Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,41001,99301-3882,Sedan,6872800,Greenville,2023,8,0,Summer
2023-08-14,Kaiden,Male,430000,Suburban Ford,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75001,53546-9427,Hatchback,6912091,Pasco,2023,8,0,Summer
2023-08-14,Luke,Male,1040000,Gartner Buick Hyundai Saab,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,38701-8047,Passenger,8032082,Janesville,2023,8,0,Summer
2023-08-14,Manuel,Male,13500,Hatfield Volkswagen,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,99301-3882,Passenger,6815757,Scottsdale,2023,8,0,Summer
2023-08-15,Lena,Male,755000,Ryder Truck Rental and Leasing,Acura,TL,Overhead Camshaft,Manual,Black,21001,06457-3834,Hatchback,6694756,Middletown,2023,8,1,Summer
2023-08-15,Hana,Male,450000,Pars Auto Sales,Lexus,RX300,Overhead Camshaft,Manual,Black,18000,38701-8047,SUV,8392990,Greenville,2023,8,1,Summer
2023-08-15,Kilian,Female,467000,Scrivener Performance Engineering,Audi,A6,Overhead Camshaft,Manual,Black,15001,38701-8047,SUV,7846164,Greenville,2023,8,1,Summer
2023-08-15,Matheo,Male,654000,Star Enterprises Inc,Chrysler,Town & Country,Overhead Camshaft,Manual,Pale White,17001,99301-3882,Sedan,8084022,Pasco,2023,8,1,Summer
2023-08-15,Mariah,Male,545000,Diehl Motor CO Inc,Ford,Focus,Overhead Camshaft,Manual,Black,49000,06457-3834,SUV,8391809,Middletown,2023,8,1,Summer
2023-08-15,Bastien,Female,910000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26001,85257-3102,Sedan,7110948,Scottsdale,2023,8,1,Summer
